iter	RMSE
10610	1096.590374
10611	1096.578731
10612	1096.578721
10613	1096.578348
10614	1096.572029
10615	1096.558023
10616	1096.506112
10617	1096.470235
10618	1096.460455
10619	1096.427391
10620	1096.427019
10621	1096.41483
10622	1096.350373
10623	1096.314994
10624	1096.314989
10625	1096.31478
10626	1096.314769
10627	1096.302815
10628	1096.265783
10629	1096.238969
10630	1096.221387
10631	1096.182708
10632	1096.15639
10633	1096.156381
10634	1096.156372
10635	1096.143144
10636	1096.109256
10637	1096.083181
10638	1096.082814
10639	1096.082804
10640	1096.072144
10641	1096.048965
10642	1096.048955
10643	1096.031053
10644	1096.031043
10645	1096.012917
10646	1096.005189
10647	1095.96694
10648	1095.966931
10649	1095.928031
10650	1095.908443
10651	1095.908078
10652	1095.891417
10653	1095.89138
10654	1095.86692
10655	1095.866714
10656	1095.866705
10657	1095.866342
10658	1095.841748
10659	1095.841738
10660	1095.82431
10661	1095.801237
10662	1095.769097
10663	1095.769087
10664	1095.726489
10665	1095.708957
10666	1095.701498
10667	1095.701488
10668	1095.701483
10669	1095.701473
10670	1095.701112
10671	1095.684793
10672	1095.684783
10673	1095.684424
10674	1095.684387
10675	1095.658525
10676	1095.629552
10677	1095.616677
10678	1095.616668
10679	1095.595751
10680	1095.580366
10681	1095.580357
10682	1095.574979
10683	1095.574973
10684	1095.562037
10685	1095.536924
10686	1095.536915
10687	1095.505972
10688	1095.4909
10689	1095.465049
10690	1095.435772
10691	1095.435414
10692	1095.417874
10693	1095.390254
10694	1095.390245
10695	1095.374978
10696	1095.349284
10697	1095.327506
10698	1095.327496
10699	1095.306731
10700	1095.306374
10701	1095.291203
10702	1095.290221
10703	1095.283342
10704	1095.270256
10705	1095.270251
10706	1095.233559
10707	1095.233505
10708	1095.233149
10709	1095.233144
10710	1095.22104
10711	1095.221035
10712	1095.203282
10713	1095.178947
10714	1095.158961
10715	1095.158952
10716	1095.130359
10717	1095.117299
10718	1095.100649
10719	1095.055528
10720	1095.021575
10721	1094.999936
10722	1094.993661
10723	1094.993655
10724	1094.973934
10725	1094.973929
10726	1094.966849
10727	1094.937094
10728	1094.936739
10729	1094.901723
10730	1094.891221
10731	1094.891215
10732	1094.873221
10733	1094.86405
10734	1094.863698
10735	1094.835149
10736	1094.834798
10737	1094.817639
10738	1094.792438
10739	1094.781358
10740	1094.731173
10741	1094.708353
10742	1094.708345
10743	1094.702187
10744	1094.638835
10745	1094.638826
10746	1094.614502
10747	1094.614492
10748	1094.614492
10749	1094.614483
10750	1094.600221
10751	1094.59987
10752	1094.582978
10753	1094.553402
10754	1094.553394
10755	1094.553385
10756	1094.531755
10757	1094.506623
10758	1094.483653
10759	1094.476453
10760	1094.469458
10761	1094.454071
10762	1094.454063
10763	1094.453715
10764	1094.439542
10765	1094.439537
10766	1094.413919
10767	1094.392629
10768	1094.381536
10769	1094.327527
10770	1094.294816
10771	1094.281441
10772	1094.242566
10773	1094.222925
10774	1094.205602
10775	1094.205596
10776	1094.205257
10777	1094.196295
10778	1094.183072
10779	1094.138894
10780	1094.11059
10781	1094.074893
10782	1094.074884
10783	1094.074878
10784	1094.074489
10785	1094.073617
10786	1094.064215
10787	1094.035336
10788	1094.035335
10789	1094.028193
10790	1094.013206
10791	1094.000624
10792	1093.955721
10793	1093.955713
10794	1093.922102
10795	1093.918756
10796	1093.912917
10797	1093.892993
10798	1093.892985
10799	1093.887017
10800	1093.886674
10801	1093.864104
10802	1093.8565
10803	1093.856451
10804	1093.851573
10805	1093.844024
10806	1093.844016
10807	1093.834006
10808	1093.833998
10809	1093.82804
10810	1093.828032
10811	1093.822807
10812	1093.815057
10813	1093.761644
10814	1093.761639
10815	1093.761631
10816	1093.754115
10817	1093.720475
10818	1093.720467
10819	1093.695887
10820	1093.695123
10821	1093.68937
10822	1093.658821
10823	1093.648527
10824	1093.628636
10825	1093.590399
10826	1093.590394
10827	1093.575964
10828	1093.566671
10829	1093.541584
10830	1093.514162
10831	1093.514157
10832	1093.498522
10833	1093.485089
10834	1093.471451
10835	1093.450233
10836	1093.419154
10837	1093.409839
10838	1093.391988
10839	1093.366324
10840	1093.343396
10841	1093.315377
10842	1093.315187
10843	1093.302543
10844	1093.271723
10845	1093.269521
10846	1093.269162
10847	1093.261332
10848	1093.260995
10849	1093.260659
10850	1093.242708
10851	1093.214572
10852	1093.185355
10853	1093.179747
10854	1093.135962
10855	1093.117844
10856	1093.117836
10857	1093.115379
10858	1093.10234
10859	1093.073504
10860	1093.055202
10861	1093.020287
10862	1093.019952
10863	1093.002402
10864	1093.002069
10865	1092.988046
10866	1092.958682
10867	1092.925093
10868	1092.923541
10869	1092.880494
10870	1092.880161
10871	1092.87862
10872	1092.864504
10873	1092.853557
10874	1092.816196
10875	1092.766786
10876	1092.75943
10877	1092.728337
10878	1092.703081
10879	1092.702748
10880	1092.698468
10881	1092.648136
10882	1092.638175
10883	1092.611969
10884	1092.585792
10885	1092.580047
10886	1092.563743
10887	1092.535976
10888	1092.504926
10889	1092.462275
10890	1092.42898
10891	1092.406986
10892	1092.392692
10893	1092.377077
10894	1092.36831
10895	1092.353826
10896	1092.34113
10897	1092.33545
10898	1092.335121
10899	1092.326913
10900	1092.326568
10901	1092.309511
10902	1092.286483
10903	1092.255721
10904	1092.254926
10905	1092.254918
10906	1092.254592
10907	1092.254584
10908	1092.254402
10909	1092.222071
10910	1092.222067
10911	1092.222062
10912	1092.190813
10913	1092.185727
10914	1092.162431
10915	1092.13052
10916	1092.123861
10917	1092.123843
10918	1092.100748
10919	1092.066443
10920	1092.06053
10921	1092.041177
10922	1092.033266
10923	1092.011777
10924	1091.99963
10925	1091.999622
10926	1091.992542
10927	1091.97328
10928	1091.969617
10929	1091.961035
10930	1091.953195
10931	1091.939088
10932	1091.939081
10933	1091.922036
10934	1091.888786
10935	1091.881744
10936	1091.864706
10937	1091.857455
10938	1091.840978
10939	1091.826344
10940	1091.812248
10941	1091.800809
10942	1091.778843
10943	1091.778528
10944	1091.778208
10945	1091.772689
10946	1091.744538
10947	1091.712523
10948	1091.699796
10949	1091.680731
10950	1091.648223
10951	1091.63359
10952	1091.581252
10953	1091.566295
10954	1091.561533
10955	1091.544576
10956	1091.48946
10957	1091.473237
10958	1091.458412
10959	1091.458404
10960	1091.434548
10961	1091.423118
10962	1091.390902
10963	1091.382229
10964	1091.36756
10965	1091.359476
10966	1091.346313
10967	1091.337689
10968	1091.30694
10969	1091.288147
10970	1091.263589
10971	1091.255842
10972	1091.221864
10973	1091.189112
10974	1091.172954
10975	1091.162774
10976	1091.133986
10977	1091.11313
10978	1091.113122
10979	1091.094907
10980	1091.090602
10981	1091.090583
10982	1091.073445
10983	1091.067235
10984	1091.067227
10985	1091.066402
10986	1091.022914
10987	1090.999808
10988	1090.986481
10989	1090.965771
10990	1090.95053
10991	1090.934056
10992	1090.902937
10993	1090.884214
10994	1090.876308
10995	1090.871833
10996	1090.814624
10997	1090.808384
10998	1090.79249
10999	1090.759694
11000	1090.739163
11001	1090.7215
11002	1090.682235
11003	1090.666499
11004	1090.638628
11005	1090.607975
11006	1090.582211
11007	1090.577553
11008	1090.571783
11009	1090.548481
11010	1090.530843
11011	1090.516382
11012	1090.498626
11013	1090.477222
11014	1090.454617
11015	1090.451459
11016	1090.435583
11017	1090.409186
11018	1090.401522
11019	1090.384207
11020	1090.384199
11021	1090.376877
11022	1090.354011
11023	1090.349214
11024	1090.321692
11025	1090.318276
11026	1090.30303
11027	1090.282732
11028	1090.271804
11029	1090.264142
11030	1090.264134
11031	1090.245899
11032	1090.225319
11033	1090.205299
11034	1090.181873
11035	1090.162898
11036	1090.145086
11037	1090.13189
11038	1090.131882
11039	1090.125717
11040	1090.105409
11041	1090.078149
11042	1090.025589
11043	1089.993896
11044	1089.959851
11045	1089.952208
11046	1089.952201
11047	1089.936687
11048	1089.904974
11049	1089.904966
11050	1089.89132
11051	1089.868422
11052	1089.868414
11053	1089.816767
11054	1089.805952
11055	1089.800288
11056	1089.783519
11057	1089.764296
11058	1089.742018
11059	1089.735853
11060	1089.724091
11061	1089.702178
11062	1089.680103
11063	1089.680102
11064	1089.680094
11065	1089.672003
11066	1089.659778
11067	1089.629898
11068	1089.606776
11069	1089.56136
11070	1089.543848
11071	1089.521928
11072	1089.516048
11073	1089.499591
11074	1089.466705
11075	1089.438928
11076	1089.427832
11077	1089.420161
11078	1089.406751
11079	1089.399361
11080	1089.390978
11081	1089.390971
11082	1089.384891
11083	1089.362155
11084	1089.336944
11085	1089.32981
11086	1089.295728
11087	1089.288464
11088	1089.257858
11089	1089.257857
11090	1089.25785
11091	1089.228242
11092	1089.228235
11093	1089.214031
11094	1089.196671
11095	1089.182755
11096	1089.175727
11097	1089.171553
11098	1089.150675
11099	1089.147862
11100	1089.125695
11101	1089.125691
11102	1089.118596
11103	1089.098335
11104	1089.080172
11105	1089.049801
11106	1089.040084
11107	1089.024919
11108	1089.006006
11109	1089.005998
11110	1089.000554
11111	1088.987309
11112	1088.949471
11113	1088.921648
11114	1088.881021
11115	1088.852097
11116	1088.841277
11117	1088.825578
11118	1088.788093
11119	1088.768599
11120	1088.733128
11121	1088.72697
11122	1088.709285
11123	1088.697002
11124	1088.676526
11125	1088.654147
11126	1088.640502
11127	1088.622272
11128	1088.573314
11129	1088.564865
11130	1088.544486
11131	1088.531297
11132	1088.474421
11133	1088.445285
11134	1088.425552
11135	1088.418127
11136	1088.384312
11137	1088.327978
11138	1088.306246
11139	1088.289194
11140	1088.273484
11141	1088.273169
11142	1088.233143
11143	1088.196589
11144	1088.18216
11145	1088.162076
11146	1088.162069
11147	1088.129475
11148	1088.123036
11149	1088.123029
11150	1088.123026
11151	1088.123019
11152	1088.086095
11153	1088.056131
11154	1088.048256
11155	1088.047947
11156	1088.04794
11157	1088.00484
11158	1088.004527
11159	1087.997282
11160	1087.979272
11161	1087.970539
11162	1087.965476
11163	1087.94313
11164	1087.927712
11165	1087.894514
11166	1087.875323
11167	1087.852067
11168	1087.804605
11169	1087.787712
11170	1087.755992
11171	1087.737955
11172	1087.728009
11173	1087.724495
11174	1087.712295
11175	1087.681758
11176	1087.657477
11177	1087.608188
11178	1087.590766
11179	1087.578487
11180	1087.571452
11181	1087.564543
11182	1087.539769
11183	1087.516816
11184	1087.465668
11185	1087.455745
11186	1087.41838
11187	1087.401281
11188	1087.372369
11189	1087.332073
11190	1087.318559
11191	1087.277121
11192	1087.269354
11193	1087.269347
11194	1087.23528
11195	1087.211909
11196	1087.197777
11197	1087.182993
11198	1087.178519
11199	1087.16793
11200	1087.15257
11201	1087.152563
11202	1087.14066
11203	1087.140653
11204	1087.134395
11205	1087.106894
11206	1087.0705
11207	1087.051636
11208	1087.034859
11209	1087.028637
11210	1087.028631
11211	1087.006174
11212	1087.002178
11213	1086.991957
11214	1086.99195
11215	1086.969764
11216	1086.942359
11217	1086.93112
11218	1086.931119
11219	1086.931112
11220	1086.904558
11221	1086.904552
11222	1086.904545
11223	1086.859158
11224	1086.853393
11225	1086.831729
11226	1086.825773
11227	1086.793302
11228	1086.777605
11229	1086.739905
11230	1086.717262
11231	1086.689261
11232	1086.683278
11233	1086.679583
11234	1086.679576
11235	1086.666654
11236	1086.666647
11237	1086.6164
11238	1086.601961
11239	1086.595288
11240	1086.589684
11241	1086.551468
11242	1086.527186
11243	1086.494592
11244	1086.494586
11245	1086.479519
11246	1086.479513
11247	1086.469498
11248	1086.469497
11249	1086.462227
11250	1086.447351
11251	1086.396574
11252	1086.382157
11253	1086.364304
11254	1086.364298
11255	1086.364292
11256	1086.359325
11257	1086.34156
11258	1086.328961
11259	1086.318796
11260	1086.311504
11261	1086.284948
11262	1086.265646
11263	1086.265639
11264	1086.259662
11265	1086.244888
11266	1086.200074
11267	1086.200068
11268	1086.200062
11269	1086.200055
11270	1086.194122
11271	1086.18791
11272	1086.183186
11273	1086.174768
11274	1086.139033
11275	1086.139026
11276	1086.105958
11277	1086.085907
11278	1086.053976
11279	1086.029726
11280	1086.002925
11281	1085.995611
11282	1085.974195
11283	1085.96326
11284	1085.948197
11285	1085.930535
11286	1085.908968
11287	1085.904277
11288	1085.877926
11289	1085.836013
11290	1085.836007
11291	1085.832615
11292	1085.819106
11293	1085.804471
11294	1085.794967
11295	1085.763871
11296	1085.717658
11297	1085.703547
11298	1085.683085
11299	1085.633457
11300	1085.627486
11301	1085.598187
11302	1085.581937
11303	1085.58193
11304	1085.563336
11305	1085.543466
11306	1085.538848
11307	1085.522714
11308	1085.505834
11309	1085.500245
11310	1085.49568
11311	1085.489319
11312	1085.489313
11313	1085.448126
11314	1085.448123
11315	1085.444182
11316	1085.444176
11317	1085.423442
11318	1085.394233
11319	1085.365741
11320	1085.365735
11321	1085.359417
11322	1085.327235
11323	1085.320373
11324	1085.308856
11325	1085.293795
11326	1085.278572
11327	1085.239933
11328	1085.23993
11329	1085.239924
11330	1085.233647
11331	1085.20198
11332	1085.186386
11333	1085.162906
11334	1085.157985
11335	1085.109144
11336	1085.093945
11337	1085.081089
11338	1085.081083
11339	1085.039189
11340	1085.039183
11341	1085.032132
11342	1085.013219
11343	1085.004841
11344	1085.004533
11345	1085.004527
11346	1084.987806
11347	1084.987305
11348	1084.970781
11349	1084.967756
11350	1084.952391
11351	1084.945519
11352	1084.942946
11353	1084.933733
11354	1084.918047
11355	1084.899134
11356	1084.872724
11357	1084.847994
11358	1084.829391
11359	1084.821736
11360	1084.81921
11361	1084.816699
11362	1084.816626
11363	1084.799906
11364	1084.772085
11365	1084.768013
11366	1084.71904
11367	1084.704446
11368	1084.681882
11369	1084.649976
11370	1084.606228
11371	1084.592399
11372	1084.591879
11373	1084.567041
11374	1084.550513
11375	1084.529429
11376	1084.488778
11377	1084.468245
11378	1084.440211
11379	1084.439437
11380	1084.406961
11381	1084.392874
11382	1084.377429
11383	1084.360578
11384	1084.337235
11385	1084.332754
11386	1084.299007
11387	1084.285289
11388	1084.256655
11389	1084.235259
11390	1084.209913
11391	1084.196658
11392	1084.179846
11393	1084.159595
11394	1084.15571
11395	1084.141139
11396	1084.119616
11397	1084.086263
11398	1084.070898
11399	1084.070892
11400	1084.021709
11401	1084.014524
11402	1084.010741
11403	1084.001156
11404	1083.994564
11405	1083.993696
11406	1083.97616
11407	1083.940113
11408	1083.937028
11409	1083.917308
11410	1083.895471
11411	1083.863244
11412	1083.862952
11413	1083.809459
11414	1083.780178
11415	1083.771698
11416	1083.725599
11417	1083.705838
11418	1083.70583
11419	1083.687985
11420	1083.681309
11421	1083.658751
11422	1083.63155
11423	1083.612352
11424	1083.573413
11425	1083.546596
11426	1083.529893
11427	1083.510026
11428	1083.481574
11429	1083.466988
11430	1083.466983
11431	1083.46698
11432	1083.44738
11433	1083.425228
11434	1083.420977
11435	1083.414904
11436	1083.399632
11437	1083.383031
11438	1083.367795
11439	1083.360232
11440	1083.354985
11441	1083.33364
11442	1083.301891
11443	1083.258089
11444	1083.231829
11445	1083.22572
11446	1083.204312
11447	1083.16532
11448	1083.159053
11449	1083.148829
11450	1083.144216
11451	1083.124616
11452	1083.116353
11453	1083.090939
11454	1083.078006
11455	1083.040415
11456	1083.012704
11457	1082.984448
11458	1082.959057
11459	1082.933318
11460	1082.91789
11461	1082.87074
11462	1082.845528
11463	1082.829618
11464	1082.822243
11465	1082.813545
11466	1082.809159
11467	1082.789461
11468	1082.769591
11469	1082.741263
11470	1082.736326
11471	1082.704975
11472	1082.70497
11473	1082.681926
11474	1082.658
11475	1082.625319
11476	1082.618048
11477	1082.603094
11478	1082.580812
11479	1082.562815
11480	1082.534096
11481	1082.519645
11482	1082.519357
11483	1082.501511
11484	1082.49853
11485	1082.482776
11486	1082.472253
11487	1082.468398
11488	1082.456751
11489	1082.441381
11490	1082.425647
11491	1082.410548
11492	1082.397876
11493	1082.389195
11494	1082.376459
11495	1082.368399
11496	1082.362848
11497	1082.336448
11498	1082.324326
11499	1082.318628
11500	1082.313464
11501	1082.300014
11502	1082.283251
11503	1082.280884
11504	1082.261548
11505	1082.230658
11506	1082.21893
11507	1082.203741
11508	1082.195423
11509	1082.167217
11510	1082.143773
11511	1082.127727
11512	1082.115268
11513	1082.104227
11514	1082.092269
11515	1082.083818
11516	1082.064017
11517	1082.037573
11518	1082.019704
11519	1082.00481
11520	1081.983751
11521	1081.953063
11522	1081.933904
11523	1081.90914
11524	1081.894296
11525	1081.894291
11526	1081.856591
11527	1081.837922
11528	1081.825697
11529	1081.769097
11530	1081.769092
11531	1081.736039
11532	1081.703879
11533	1081.671217
11534	1081.650343
11535	1081.650338
11536	1081.606523
11537	1081.593957
11538	1081.580775
11539	1081.565473
11540	1081.558816
11541	1081.558811
11542	1081.533471
11543	1081.521086
11544	1081.487747
11545	1081.487742
11546	1081.468322
11547	1081.434653
11548	1081.420314
11549	1081.409563
11550	1081.392965
11551	1081.374919
11552	1081.363833
11553	1081.31099
11554	1081.310985
11555	1081.303557
11556	1081.284409
11557	1081.277621
11558	1081.260556
11559	1081.242351
11560	1081.242071
11561	1081.215268
11562	1081.194365
11563	1081.19436
11564	1081.188302
11565	1081.168842
11566	1081.155438
11567	1081.155435
11568	1081.124591
11569	1081.107324
11570	1081.10682
11571	1081.053731
11572	1081.021337
11573	1081.008754
11574	1080.994811
11575	1080.980239
11576	1080.968192
11577	1080.964469
11578	1080.957835
11579	1080.953835
11580	1080.942565
11581	1080.931454
11582	1080.915333
11583	1080.863261
11584	1080.845424
11585	1080.827444
11586	1080.806051
11587	1080.796361
11588	1080.777418
11589	1080.756898
11590	1080.733855
11591	1080.714261
11592	1080.697373
11593	1080.678569
11594	1080.678564
11595	1080.657762
11596	1080.599716
11597	1080.583062
11598	1080.541544
11599	1080.494409
11600	1080.494404
11601	1080.47716
11602	1080.475879
11603	1080.454093
11604	1080.434821
11605	1080.424008
11606	1080.411691
11607	1080.384597
11608	1080.359102
11609	1080.3325
11610	1080.320294
11611	1080.315016
11612	1080.315011
11613	1080.297073
11614	1080.28635
11615	1080.271393
11616	1080.267713
11617	1080.24362
11618	1080.206142
11619	1080.189287
11620	1080.179347
11621	1080.14894
11622	1080.115182
11623	1080.097863
11624	1080.088755
11625	1080.07716
11626	1080.059534
11627	1080.052099
11628	1080.038407
11629	1080.013262
11630	1080.012126
11631	1079.998989
11632	1079.972683
11633	1079.912212
11634	1079.898604
11635	1079.86613
11636	1079.858691
11637	1079.840407
11638	1079.81296
11639	1079.806477
11640	1079.799944
11641	1079.799939
11642	1079.781348
11643	1079.767133
11644	1079.756482
11645	1079.727691
11646	1079.70395
11647	1079.67849
11648	1079.66398
11649	1079.663977
11650	1079.656869
11651	1079.656864
11652	1079.611485
11653	1079.595519
11654	1079.564669
11655	1079.554757
11656	1079.509214
11657	1079.465154
11658	1079.46515
11659	1079.43104
11660	1079.425231
11661	1079.419084
11662	1079.400435
11663	1079.389899
11664	1079.389899
11665	1079.371145
11666	1079.358012
11667	1079.323981
11668	1079.277474
11669	1079.267334
11670	1079.240069
11671	1079.221395
11672	1079.216247
11673	1079.216242
11674	1079.215964
11675	1079.215959
11676	1079.208893
11677	1079.193207
11678	1079.186673
11679	1079.160125
11680	1079.142026
11681	1079.132192
11682	1079.092284
11683	1079.085096
11684	1079.06403
11685	1079.064025
11686	1079.064023
11687	1079.060268
11688	1079.060265
11689	1079.053673
11690	1079.038086
11691	1079.019743
11692	1079.004328
11693	1078.991062
11694	1078.980696
11695	1078.935193
11696	1078.918534
11697	1078.918029
11698	1078.918025
11699	1078.904842
11700	1078.904839
11701	1078.880807
11702	1078.853516
11703	1078.827191
11704	1078.821371
11705	1078.795032
11706	1078.772795
11707	1078.766226
11708	1078.752122
11709	1078.752118
11710	1078.731575
11711	1078.731571
11712	1078.720632
11713	1078.72063
11714	1078.705039
11715	1078.689862
11716	1078.65297
11717	1078.637222
11718	1078.637218
11719	1078.62093
11720	1078.620925
11721	1078.608921
11722	1078.584716
11723	1078.557483
11724	1078.557479
11725	1078.547966
11726	1078.536305
11727	1078.502423
11728	1078.502418
11729	1078.483885
11730	1078.479734
11731	1078.469485
11732	1078.455686
11733	1078.428999
11734	1078.411927
11735	1078.396968
11736	1078.36348
11737	1078.358444
11738	1078.336372
11739	1078.336367
11740	1078.336363
11741	1078.326174
11742	1078.326169
11743	1078.322768
11744	1078.322765
11745	1078.32276
11746	1078.309171
11747	1078.309166
11748	1078.301905
11749	1078.292265
11750	1078.266108
11751	1078.266104
11752	1078.266102
11753	1078.23092
11754	1078.224065
11755	1078.206918
11756	1078.184867
11757	1078.171235
11758	1078.17123
11759	1078.158311
11760	1078.151004
11761	1078.122586
11762	1078.112421
11763	1078.102769
11764	1078.080459
11765	1078.04722
11766	1077.998495
11767	1077.954738
11768	1077.938337
11769	1077.928992
11770	1077.90233
11771	1077.887465
11772	1077.87721
11773	1077.850309
11774	1077.845118
11775	1077.839618
11776	1077.824335
11777	1077.817329
11778	1077.811684
11779	1077.811417
11780	1077.795934
11781	1077.757569
11782	1077.750674
11783	1077.750423
11784	1077.734071
11785	1077.708998
11786	1077.705468
11787	1077.705464
11788	1077.695421
11789	1077.680772
11790	1077.677232
11791	1077.673722
11792	1077.673718
11793	1077.673713
11794	1077.666021
11795	1077.648861
11796	1077.623997
11797	1077.623993
11798	1077.623988
11799	1077.618136
11800	1077.603561
11801	1077.57188
11802	1077.550473
11803	1077.528479
11804	1077.515236
11805	1077.501206
11806	1077.467253
11807	1077.467251
11808	1077.457274
11809	1077.439284
11810	1077.415679
11811	1077.389464
11812	1077.374498
11813	1077.374494
11814	1077.368327
11815	1077.360549
11816	1077.324334
11817	1077.306585
11818	1077.255664
11819	1077.237526
11820	1077.237524
11821	1077.222364
11822	1077.212889
11823	1077.212884
11824	1077.195301
11825	1077.18547
11826	1077.175352
11827	1077.125665
11828	1077.125661
11829	1077.125656
11830	1077.124153
11831	1077.124149
11832	1077.124145
11833	1077.088313
11834	1077.060677
11835	1077.060673
11836	1077.024592
11837	1077.019307
11838	1077.009956
11839	1076.981614
11840	1076.966468
11841	1076.949943
11842	1076.937736
11843	1076.93628
11844	1076.930222
11845	1076.922715
11846	1076.915008
11847	1076.909009
11848	1076.897643
11849	1076.882923
11850	1076.876585
11851	1076.870603
11852	1076.8209
11853	1076.820898
11854	1076.791193
11855	1076.779679
11856	1076.779675
11857	1076.779671
11858	1076.77001
11859	1076.768817
11860	1076.768812
11861	1076.761929
11862	1076.725836
11863	1076.717425
11864	1076.702068
11865	1076.702064
11866	1076.70206
11867	1076.66891
11868	1076.668676
11869	1076.668672
11870	1076.666343
11871	1076.65226
11872	1076.630757
11873	1076.618056
11874	1076.603533
11875	1076.602354
11876	1076.588571
11877	1076.551885
11878	1076.529903
11879	1076.509867
11880	1076.496557
11881	1076.455519
11882	1076.421263
11883	1076.407657
11884	1076.401379
11885	1076.379535
11886	1076.373092
11887	1076.36355
11888	1076.348837
11889	1076.336194
11890	1076.312657
11891	1076.270719
11892	1076.235229
11893	1076.221889
11894	1076.2074
11895	1076.204171
11896	1076.182375
11897	1076.156568
11898	1076.151885
11899	1076.142686
11900	1076.123279
11901	1076.111992
11902	1076.098992
11903	1076.081676
11904	1076.075357
11905	1076.072161
11906	1076.056566
11907	1076.056564
11908	1076.040701
11909	1076.031318
11910	1076.031314
11911	1075.996004
11912	1075.983075
11913	1075.976004
11914	1075.973552
11915	1075.961905
11916	1075.935457
11917	1075.935215
11918	1075.931601
11919	1075.917001
11920	1075.910515
11921	1075.910511
11922	1075.881318
11923	1075.881314
11924	1075.840583
11925	1075.840579
11926	1075.827802
11927	1075.817004
11928	1075.805981
11929	1075.796756
11930	1075.796753
11931	1075.767895
11932	1075.767891
11933	1075.751253
11934	1075.73897
11935	1075.732316
11936	1075.732313
11937	1075.732309
11938	1075.725241
11939	1075.725237
11940	1075.670502
11941	1075.670499
11942	1075.657175
11943	1075.647849
11944	1075.640005
11945	1075.640001
11946	1075.605646
11947	1075.594158
11948	1075.594154
11949	1075.572834
11950	1075.548611
11951	1075.515849
11952	1075.515845
11953	1075.515842
11954	1075.511994
11955	1075.499881
11956	1075.470979
11957	1075.470976
11958	1075.459947
11959	1075.458104
11960	1075.458102
11961	1075.432139
11962	1075.424735
11963	1075.390282
11964	1075.390278
11965	1075.352621
11966	1075.340469
11967	1075.340466
11968	1075.340462
11969	1075.322801
11970	1075.304391
11971	1075.297881
11972	1075.285961
11973	1075.27036
11974	1075.260329
11975	1075.229657
11976	1075.225704
11977	1075.213008
11978	1075.195004
11979	1075.195
11980	1075.194996
11981	1075.190832
11982	1075.18253
11983	1075.182528
11984	1075.182525
11985	1075.156571
11986	1075.14583
11987	1075.136192
11988	1075.123825
11989	1075.098715
11990	1075.056148
11991	1075.056144
11992	1075.033353
11993	1075.024336
11994	1074.992373
11995	1074.967242
11996	1074.944473
11997	1074.934934
11998	1074.925972
11999	1074.924178
12000	1074.909145
12001	1074.900651
12002	1074.890195
12003	1074.890191
12004	1074.889974
12005	1074.88997
12006	1074.86221
12007	1074.858826
12008	1074.858822
12009	1074.849939
12010	1074.837785
12011	1074.837782
12012	1074.829573
12013	1074.820164
12014	1074.820161
12015	1074.820157
12016	1074.820154
12017	1074.776087
12018	1074.776083
12019	1074.759402
12020	1074.759399
12021	1074.739207
12022	1074.72398
12023	1074.711933
12024	1074.686248
12025	1074.6783
12026	1074.670318
12027	1074.670315
12028	1074.645101
12029	1074.637463
12030	1074.621017
12031	1074.614183
12032	1074.614181
12033	1074.599618
12034	1074.571183
12035	1074.57118
12036	1074.541935
12037	1074.538628
12038	1074.531836
12039	1074.518079
12040	1074.479211
12041	1074.479207
12042	1074.46493
12043	1074.429243
12044	1074.415083
12045	1074.396223
12046	1074.396222
12047	1074.389927
12048	1074.383223
12049	1074.371033
12050	1074.371029
12051	1074.371029
12052	1074.356717
12053	1074.34274
12054	1074.34274
12055	1074.336202
12056	1074.336198
12057	1074.329164
12058	1074.304254
12059	1074.290326
12060	1074.267021
12061	1074.267018
12062	1074.259757
12063	1074.259754
12064	1074.243484
12065	1074.243483
12066	1074.237315
12067	1074.23513
12068	1074.222425
12069	1074.198197
12070	1074.198194
12071	1074.189652
12072	1074.184487
12073	1074.154573
12074	1074.142315
12075	1074.128503
12076	1074.103727
12077	1074.09523
12078	1074.078608
12079	1074.078605
12080	1074.077527
12081	1074.077524
12082	1074.047803
12083	1074.047803
12084	1074.047799
12085	1074.047796
12086	1074.038948
12087	1074.016745
12088	1074.007009
12089	1074.007007
12090	1073.99272
12091	1073.980615
12092	1073.980612
12093	1073.974618
12094	1073.974615
12095	1073.957384
12096	1073.957381
12097	1073.935123
12098	1073.881494
12099	1073.86741
12100	1073.852491
12101	1073.846617
12102	1073.840367
12103	1073.822263
12104	1073.82226
12105	1073.799421
12106	1073.767906
12107	1073.755381
12108	1073.743649
12109	1073.743646
12110	1073.743643
12111	1073.731314
12112	1073.717465
12113	1073.700783
12114	1073.694437
12115	1073.694434
12116	1073.686157
12117	1073.685924
12118	1073.676453
12119	1073.66823
12120	1073.668227
12121	1073.668225
12122	1073.615726
12123	1073.583822
12124	1073.580748
12125	1073.580746
12126	1073.574945
12127	1073.559648
12128	1073.559645
12129	1073.547735
12130	1073.547732
12131	1073.547729
12132	1073.547725
12133	1073.547722
12134	1073.531564
12135	1073.515583
12136	1073.507468
12137	1073.507465
12138	1073.477506
12139	1073.47137
12140	1073.471368
12141	1073.451436
12142	1073.441839
12143	1073.441838
12144	1073.441835
12145	1073.441832
12146	1073.441828
12147	1073.428302
12148	1073.393213
12149	1073.360325
12150	1073.360322
12151	1073.328772
12152	1073.328769
12153	1073.300894
12154	1073.294784
12155	1073.266271
12156	1073.245184
12157	1073.228261
12158	1073.208743
12159	1073.207031
12160	1073.207028
12161	1073.193079
12162	1073.18718
12163	1073.167011
