iter	Passed	Remaining
12166	490195	3538698
12167	490229	3538614
12168	490263	3538526
12169	490305	3538496
12170	490338	3538405
12171	490364	3538265
12172	490407	3538242
12173	490449	3538211
12174	490483	3538126
12175	490525	3538102
12176	490561	3538027
12177	490603	3537998
12178	490636	3537909
12179	490683	3537916
12180	490714	3537809
12181	490755	3537772
12182	490793	3537719
12183	490836	3537694
12184	490871	3537617
12185	490915	3537601
12186	490950	3537523
12187	490996	3537524
12188	491031	3537450
12189	491077	3537449
12190	491116	3537400
12191	491160	3537384
12192	491195	3537307
12193	491240	3537302
12194	491275	3537225
12195	491317	3537194
12196	491352	3537116
12197	491392	3537071
12198	491425	3536985
12199	491469	3536967
12200	491504	3536888
12201	491549	3536880
12202	491584	3536807
12203	491629	3536797
12204	491664	3536718
12205	491706	3536694
12206	491740	3536611
12207	491783	3536587
12208	491819	3536519
12209	491864	3536510
12210	491896	3536411
12211	491941	3536403
12212	491976	3536325
12213	492022	3536323
12214	492058	3536252
12215	492103	3536247
12216	492139	3536175
12217	492183	3536161
12218	492220	3536100
12219	492264	3536087
12220	492298	3536004
12221	492343	3535994
12222	492376	3535904
12223	492421	3535896
12224	492460	3535846
12225	492504	3535832
12226	492541	3535768
12227	492588	3535778
12228	492625	3535711
12229	492666	3535680
12230	492703	3535610
12231	492747	3535603
12232	492780	3535509
12233	492830	3535538
12234	492864	3535449
12235	492908	3535438
12236	492941	3535348
12237	492987	3535347
12238	493027	3535306
12239	493073	3535305
12240	493109	3535234
12241	493154	3535225
12242	493190	3535158
12243	493235	3535150
12244	493271	3535078
12245	493313	3535054
12246	493348	3534974
12247	493393	3534962
12248	493426	3534873
12249	493470	3534858
12250	493506	3534790
12251	493549	3534770
12252	493586	3534705
12253	493633	3534713
12254	493670	3534652
12255	493717	3534653
12256	493754	3534589
12257	493800	3534590
12258	493839	3534542
12259	493885	3534547
12260	493918	3534448
12261	493965	3534459
12262	494003	3534406
12263	494049	3534405
12264	494086	3534339
12265	494135	3534359
12266	494171	3534290
12267	494212	3534259
12268	494246	3534168
12269	494291	3534167
12270	494328	3534097
12271	494372	3534090
12272	494411	3534037
12273	494455	3534023
12274	494491	3533951
12275	494535	3533939
12276	494573	3533881
12277	494616	3533862
12278	494652	3533790
12279	494693	3533756
12280	494729	3533683
12281	494771	3533659
12282	494806	3533575
12283	494849	3533554
12284	494888	3533509
12285	494935	3533512
12286	494973	3533455
12287	495019	3533456
12288	495056	3533392
12289	495105	3533418
12290	495139	3533330
12291	495185	3533332
12292	495220	3533253
12293	495261	3533222
12294	495298	3533152
12295	495337	3533110
12296	495374	3533045
12297	495416	3533015
12298	495451	3532934
12299	495494	3532913
12300	495525	3532808
12301	495570	3532801
12302	495603	3532711
12303	495646	3532689
12304	495681	3532612
12305	495726	3532605
12306	495764	3532551
12307	495806	3532523
12308	495840	3532437
12309	495885	3532431
12310	495923	3532369
12311	495950	3532235
12312	495988	3532182
12313	496032	3532166
12314	496064	3532066
12315	496105	3532030
12316	496137	3531930
12317	496182	3531925
12318	496214	3531825
12319	496259	3531819
12320	496297	3531761
12321	496327	3531653
12322	496363	3531578
12323	496403	3531539
12324	496437	3531454
12325	496483	3531454
12326	496516	3531364
12327	496563	3531371
12328	496601	3531311
12329	496642	3531277
12330	496679	3531211
12331	496718	3531167
12332	496754	3531091
12333	496796	3531067
12334	496827	3530960
12335	496870	3530940
12336	496909	3530888
12337	496953	3530875
12338	496988	3530800
12339	497030	3530771
12340	497065	3530690
12341	497105	3530652
12342	497146	3530612
12343	497186	3530575
12344	497222	3530498
12345	497268	3530502
12346	497304	3530432
12347	497349	3530423
12348	497384	3530347
12349	497427	3530328
12350	497465	3530271
12351	497513	3530280
12352	497549	3530211
12353	497594	3530204
12354	497631	3530139
12355	497676	3530139
12356	497713	3530073
12357	497753	3530033
12358	497794	3529992
12359	497839	3529986
12360	497875	3529916
12361	497920	3529913
12362	497959	3529863
12363	498004	3529853
12364	498039	3529776
12365	498081	3529747
12366	498101	3529565
12367	498144	3529541
12368	498178	3529457
12369	498221	3529440
12370	498258	3529373
12371	498303	3529367
12372	498339	3529299
12373	498381	3529270
12374	498402	3529091
12375	498442	3529050
12376	498477	3528975
12377	498522	3528966
12378	498557	3528887
12379	498601	3528873
12380	498637	3528801
12381	498682	3528797
12382	498718	3528724
12383	498762	3528711
12384	498797	3528634
12385	498843	3528634
12386	498875	3528537
12387	498916	3528501
12388	498953	3528439
12389	498997	3528425
12390	499033	3528350
12391	499074	3528317
12392	499108	3528230
12393	499152	3528218
12394	499189	3528156
12395	499234	3528151
12396	499271	3528087
12397	499316	3528079
12398	499355	3528027
12399	499400	3528019
12400	499434	3527941
12401	499480	3527936
12402	499514	3527856
12403	499555	3527820
12404	499593	3527762
12405	499638	3527753
12406	499673	3527680
12407	499717	3527661
12408	499756	3527612
12409	499799	3527594
12410	499836	3527527
12411	499880	3527518
12412	499917	3527454
12413	499963	3527456
12414	499998	3527375
12415	500042	3527358
12416	500077	3527282
12417	500122	3527273
12418	500154	3527175
12419	500197	3527155
12420	500231	3527075
12421	500276	3527068
12422	500311	3526990
12423	500355	3526977
12424	500388	3526885
12425	500434	3526883
12426	500469	3526806
12427	500516	3526810
12428	500553	3526748
12429	500599	3526751
12430	500635	3526677
12431	500678	3526655
12432	500715	3526591
12433	500759	3526583
12434	500797	3526526
12435	500839	3526495
12436	500873	3526410
12437	500916	3526394
12438	500950	3526307
12439	500996	3526309
12440	501037	3526269
12441	501081	3526255
12442	501116	3526177
12443	501157	3526145
12444	501197	3526101
12445	501242	3526095
12446	501280	3526036
12447	501319	3525989
12448	501353	3525908
12449	501398	3525900
12450	501436	3525845
12451	501479	3525820
12452	501515	3525751
12453	501558	3525732
12454	501595	3525665
12455	501639	3525655
12456	501677	3525599
12457	501721	3525585
12458	501755	3525495
12459	501797	3525466
12460	501834	3525406
12461	501877	3525388
12462	501909	3525289
12463	501955	3525287
12464	501989	3525200
12465	502033	3525188
12466	502072	3525138
12467	502115	3525120
12468	502153	3525065
12469	502200	3525069
12470	502235	3524990
12471	502280	3524983
12472	502315	3524906
12473	502359	3524893
12474	502397	3524834
12475	502442	3524827
12476	502479	3524763
12477	502522	3524748
12478	502558	3524673
12479	502604	3524675
12480	502638	3524592
12481	502685	3524599
12482	502725	3524553
12483	502771	3524554
12484	502805	3524472
12485	502851	3524470
12486	502891	3524428
12487	502939	3524440
12488	502970	3524337
12489	503015	3524328
12490	503047	3524235
12491	503092	3524224
12492	503128	3524152
12493	503174	3524155
12494	503208	3524073
12495	503251	3524047
12496	503289	3523990
12497	503330	3523960
12498	503367	3523891
12499	503412	3523884
12500	503448	3523817
12501	503496	3523829
12502	503533	3523770
12503	503578	3523761
12504	503614	3523687
12505	503660	3523688
12506	503696	3523623
12507	503739	3523598
12508	503775	3523529
12509	503819	3523513
12510	503855	3523441
12511	503899	3523427
12512	503935	3523362
12513	503979	3523342
12514	504014	3523271
12515	504059	3523264
12516	504096	3523197
12517	504139	3523179
12518	504176	3523115
12519	504219	3523096
12520	504256	3523030
12521	504300	3523017
12522	504338	3522958
12523	504380	3522934
12524	504414	3522843
12525	504459	3522838
12526	504495	3522769
12527	504540	3522759
12528	504575	3522681
12529	504618	3522662
12530	504653	3522587
12531	504698	3522580
12532	504733	3522501
12533	504779	3522501
12534	504816	3522439
12535	504862	3522441
12536	504897	3522359
12537	504941	3522346
12538	504975	3522264
12539	505021	3522260
12540	505059	3522208
12541	505104	3522201
12542	505139	3522123
12543	505183	3522110
12544	505217	3522025
12545	505261	3522009
12546	505297	3521943
12547	505338	3521904
12548	505372	3521824
12549	505414	3521795
12550	505451	3521729
12551	505494	3521710
12552	505531	3521644
12553	505577	3521646
12554	505610	3521551
12555	505658	3521564
12556	505696	3521508
12557	505741	3521501
12558	505778	3521443
12559	505823	3521430
12560	505860	3521369
12561	505904	3521357
12562	505938	3521273
12563	505983	3521267
12564	506020	3521198
12565	506066	3521203
12566	506105	3521154
12567	506152	3521157
12568	506189	3521092
12569	506233	3521082
12570	506267	3521000
12571	506312	3520988
12572	506347	3520913
12573	506389	3520881
12574	506426	3520822
12575	506469	3520804
12576	506508	3520748
12577	506552	3520738
12578	506589	3520673
12579	506630	3520636
12580	506666	3520570
12581	506708	3520537
12582	506745	3520478
12583	506792	3520486
12584	506827	3520408
12585	506871	3520395
12586	506913	3520361
12587	506958	3520358
12588	506995	3520291
12589	507040	3520287
12590	507079	3520235
12591	507124	3520231
12592	507163	3520179
12593	507206	3520160
12594	507241	3520081
12595	507286	3520072
12596	507322	3520004
12597	507367	3519997
12598	507404	3519933
12599	507453	3519956
12600	507490	3519888
12601	507532	3519862
12602	507570	3519808
12603	507614	3519796
12604	507652	3519740
12605	507696	3519720
12606	507731	3519645
12607	507776	3519639
12608	507814	3519585
12609	507861	3519591
12610	507894	3519498
12611	507939	3519493
12612	507976	3519426
12613	508019	3519404
12614	508054	3519330
12615	508100	3519329
12616	508138	3519270
12617	508182	3519259
12618	508220	3519203
12619	508266	3519204
12620	508304	3519144
12621	508347	3519125
12622	508383	3519053
12623	508426	3519030
12624	508463	3518968
12625	508507	3518955
12626	508544	3518895
12627	508589	3518882
12628	508625	3518815
12629	508669	3518798
12630	508704	3518727
12631	508751	3518729
12632	508785	3518643
12633	508828	3518626
12634	508862	3518541
12635	508908	3518542
12636	508947	3518491
12637	508989	3518464
12638	509025	3518393
12639	509070	3518388
12640	509105	3518311
12641	509150	3518303
12642	509184	3518220
12643	509228	3518201
12644	509267	3518156
12645	509316	3518175
12646	509354	3518116
12647	509399	3518112
12648	509435	3518038
12649	509480	3518032
12650	509517	3517967
12651	509559	3517944
12652	509596	3517878
12653	509639	3517854
12654	509670	3517756
12655	509719	3517773
12656	509756	3517707
12657	509803	3517715
12658	509838	3517640
12659	509882	3517627
12660	509919	3517559
12661	509962	3517540
12662	509997	3517465
12663	510039	3517433
12664	510074	3517361
12665	510118	3517345
12666	510155	3517278
12667	510200	3517273
12668	510235	3517199
12669	510278	3517179
12670	510315	3517113
12671	510359	3517098
12672	510396	3517038
12673	510439	3517017
12674	510474	3516939
12675	510518	3516925
12676	510555	3516858
12677	510599	3516848
12678	510634	3516770
12679	510679	3516763
12680	510717	3516703
12681	510760	3516682
12682	510793	3516593
12683	510839	3516589
12684	510873	3516512
12685	510914	3516477
12686	510950	3516401
12687	510996	3516404
12688	511033	3516337
12689	511077	3516323
12690	511113	3516259
12691	511156	3516235
12692	511192	3516162
12693	511237	3516156
12694	511275	3516102
12695	511318	3516077
12696	511352	3515997
12697	511396	3515980
12698	511431	3515907
12699	511474	3515886
12700	511509	3515807
12701	511555	3515804
12702	511593	3515750
12703	511638	3515740
12704	511675	3515682
12705	511718	3515660
12706	511753	3515583
12707	511796	3515559
12708	511831	3515483
12709	511877	3515486
12710	511915	3515424
12711	511961	3515426
12712	511998	3515360
12713	512043	3515353
12714	512079	3515284
12715	512124	3515275
12716	512161	3515212
12717	512207	3515214
12718	512242	3515141
12719	512286	3515126
12720	512321	3515048
12721	512363	3515019
12722	512402	3514971
12723	512447	3514961
12724	512488	3514924
12725	512532	3514914
12726	512566	3514825
12727	512611	3514817
12728	512647	3514749
12729	512691	3514736
12730	512729	3514677
12731	512770	3514643
12732	512805	3514568
12733	512848	3514548
12734	512885	3514482
12735	512929	3514468
12736	512965	3514400
12737	513012	3514404
12738	513047	3514328
12739	513091	3514313
12740	513128	3514254
12741	513169	3514215
12742	513205	3514145
12743	513248	3514122
12744	513281	3514031
12745	513325	3514018
12746	513359	3513936
12747	513399	3513895
12748	513431	3513801
12749	513478	3513802
12750	513512	3513722
12751	513557	3513712
12752	513592	3513639
12753	513636	3513622
12754	513674	3513566
12755	513718	3513548
12756	513754	3513483
12757	513803	3513500
12758	513838	3513427
12759	513883	3513414
12760	513920	3513350
12761	513968	3513367
12762	514004	3513296
12763	514048	3513284
12764	514081	3513195
12765	514126	3513184
12766	514161	3513109
12767	514205	3513093
12768	514238	3513004
12769	514282	3512986
12770	514314	3512890
12771	514359	3512886
12772	514394	3512805
12773	514440	3512805
12774	514477	3512740
12775	514519	3512717
12776	514556	3512653
12777	514603	3512656
12778	514640	3512593
12779	514685	3512588
12780	514717	3512492
12781	514759	3512464
12782	514797	3512407
12783	514842	3512399
12784	514879	3512334
12785	514924	3512330
12786	514960	3512258
12787	515004	3512241
12788	515039	3512170
12789	515085	3512164
12790	515119	3512086
12791	515164	3512076
12792	515201	3512015
12793	515250	3512032
12794	515290	3511990
12795	515336	3511987
12796	515369	3511900
12797	515415	3511897
12798	515453	3511838
12799	515499	3511836
12800	515535	3511773
12801	515583	3511780
12802	515619	3511716
12803	515665	3511712
12804	515702	3511650
12805	515746	3511636
12806	515782	3511564
12807	515827	3511556
12808	515865	3511499
12809	515906	3511466
12810	515941	3511391
12811	515986	3511381
12812	516024	3511327
12813	516072	3511341
12814	516110	3511284
12815	516156	3511281
12816	516191	3511204
12817	516234	3511184
12818	516272	3511125
12819	516317	3511118
12820	516349	3511024
12821	516395	3511024
12822	516432	3510958
12823	516478	3510960
12824	516513	3510884
12825	516561	3510891
12826	516598	3510830
12827	516638	3510788
12828	516672	3510707
12829	516716	3510692
12830	516753	3510627
12831	516798	3510619
12832	516838	3510580
12833	516880	3510548
12834	516918	3510492
12835	516963	3510486
12836	516997	3510405
12837	517043	3510400
12838	517081	3510350
12839	517125	3510331
12840	517162	3510269
12841	517206	3510256
12842	517241	3510177
12843	517288	3510186
12844	517321	3510094
12845	517365	3510080
12846	517401	3510009
12847	517444	3509987
12848	517481	3509924
12849	517529	3509939
12850	517567	3509882
12851	517610	3509862
12852	517647	3509799
12853	517691	3509783
12854	517725	3509698
12855	517769	3509687
12856	517800	3509581
12857	517846	3509578
12858	517885	3509528
12859	517928	3509512
12860	517966	3509452
12861	518010	3509438
12862	518044	3509358
12863	518088	3509341
12864	518125	3509280
12865	518169	3509262
12866	518208	3509214
12867	518256	3509228
12868	518295	3509176
12869	518341	3509173
12870	518375	3509095
12871	518417	3509065
12872	518452	3508987
12873	518497	3508977
12874	518536	3508930
12875	518582	3508929
12876	518614	3508833
12877	518660	3508830
12878	518695	3508756
12879	518740	3508748
12880	518775	3508670
12881	518816	3508639
12882	518854	3508580
12883	518899	3508570
12884	518934	3508497
12885	518982	3508506
12886	519020	3508453
12887	519064	3508435
12888	519097	3508351
12889	519141	3508336
12890	519178	3508271
12891	519224	3508267
12892	519258	3508184
12893	519302	3508168
12894	519337	3508095
12895	519382	3508085
12896	519420	3508029
12897	519466	3508031
12898	519503	3507966
12899	519549	3507962
12900	519584	3507886
12901	519627	3507865
12902	519662	3507794
12903	519710	3507804
12904	519746	3507732
12905	519792	3507736
12906	519827	3507655
12907	519870	3507638
12908	519905	3507562
12909	519952	3507562
12910	519984	3507467
12911	520029	3507457
12912	520065	3507388
12913	520107	3507364
12914	520144	3507301
12915	520189	3507290
12916	520220	3507188
12917	520265	3507180
12918	520300	3507103
12919	520346	3507103
12920	520382	3507030
12921	520427	3507025
12922	520463	3506956
12923	520507	3506939
12924	520542	3506863
12925	520586	3506849
12926	520622	3506784
12927	520665	3506762
12928	520701	3506693
12929	520748	3506697
12930	520784	3506627
12931	520832	3506636
12932	520866	3506556
12933	520907	3506516
12934	520942	3506444
12935	520985	3506420
12936	521022	3506357
12937	521067	3506350
12938	521099	3506253
12939	521142	3506233
12940	521180	3506178
12941	521223	3506158
12942	521261	3506102
12943	521304	3506081
12944	521342	3506023
12945	521389	3506028
12946	521421	3505931
12947	521468	3505940
12948	521506	3505879
12949	521555	3505902
12950	521590	3505821
12951	521634	3505808
12952	521668	3505729
12953	521714	3505723
12954	521748	3505643
12955	521789	3505609
12956	521823	3505522
12957	521864	3505487
12958	521902	3505431
12959	521946	3505421
12960	521986	3505379
12961	522029	3505355
12962	522061	3505259
12963	522106	3505250
12964	522143	3505184
12965	522184	3505154
12966	522220	3505082
12967	522264	3505069
12968	522300	3504997
12969	522344	3504982
12970	522381	3504924
12971	522424	3504901
12972	522456	3504801
12973	522500	3504789
12974	522533	3504702
12975	522580	3504701
12976	522618	3504645
12977	522667	3504668
12978	522705	3504611
12979	522759	3504660
12980	522798	3504612
12981	522845	3504621
12982	522882	3504554
12983	522925	3504535
12984	522951	3504397
12985	522996	3504390
12986	523033	3504329
12987	523076	3504304
12988	523112	3504237
12989	523157	3504228
12990	523191	3504146
12991	523236	3504140
12992	523269	3504045
12993	523315	3504044
12994	523353	3503992
12995	523400	3503996
12996	523441	3503963
12997	523483	3503933
12998	523521	3503878
12999	523570	3503892
13000	523602	3503799
13001	523647	3503793
13002	523681	3503708
13003	523726	3503702
13004	523763	3503635
13005	523811	3503651
13006	523850	3503598
13007	523895	3503593
13008	523935	3503548
13009	523979	3503536
13010	524012	3503444
13011	524052	3503401
13012	524086	3503322
13013	524113	3503194
13014	524154	3503153
13015	524201	3503162
13016	524239	3503106
13017	524283	3503088
13018	524317	3503005
13019	524363	3503006
13020	524398	3502932
13021	524441	3502908
13022	524478	3502844
13023	524524	3502847
13024	524558	3502764
13025	524603	3502752
13026	524638	3502676
13027	524681	3502657
13028	524713	3502562
13029	524761	3502574
13030	524794	3502486
13031	524836	3502455
13032	524874	3502401
13033	524921	3502403
13034	524945	3502255
13035	524990	3502246
13036	525028	3502186
13037	525069	3502152
13038	525106	3502091
13039	525153	3502098
13040	525184	3501996
13041	525232	3502007
13042	525266	3501922
13043	525310	3501908
13044	525347	3501846
13045	525391	3501831
13046	525423	3501736
13047	525467	3501720
13048	525502	3501644
13049	525549	3501649
13050	525585	3501581
13051	525627	3501549
13052	525657	3501446
13053	525705	3501452
13054	525744	3501403
13055	525789	3501395
13056	525826	3501336
13057	525871	3501324
13058	525907	3501257
13059	525950	3501232
13060	525987	3501176
13061	526036	3501190
13062	526075	3501142
13063	526115	3501101
13064	526153	3501042
13065	526185	3500952
13066	526224	3500903
13067	526268	3500888
13068	526305	3500822
13069	526345	3500780
13070	526379	3500700
13071	526423	3500682
13072	526447	3500535
13073	526491	3500519
13074	526523	3500427
13075	526570	3500428
13076	526606	3500359
13077	526653	3500366
13078	526691	3500306
13079	526735	3500293
13080	526773	3500237
13081	526820	3500241
13082	526844	3500092
13083	526888	3500082
13084	526926	3500021
13085	526971	3500012
13086	526996	3499872
13087	527038	3499845
13088	527074	3499776
13089	527117	3499754
13090	527151	3499672
13091	527197	3499668
13092	527237	3499627
13093	527282	3499621
13094	527318	3499550
13095	527363	3499543
13096	527397	3499460
13097	527439	3499432
13098	527478	3499381
13099	527572	3499698
13100	527636	3499813
13101	527687	3499849
13102	527724	3499784
13103	527767	3499761
13104	527799	3499666
13105	527841	3499640
13106	527881	3499599
13107	527926	3499588
13108	527960	3499502
13109	528003	3499481
13110	528039	3499416
13111	528081	3499386
13112	528116	3499310
13113	528160	3499296
13114	528196	3499229
13115	528243	3499230
13116	528280	3499168
13117	528323	3499149
13118	528361	3499092
13119	528403	3499061
13120	528439	3498990
13121	528478	3498945
13122	528515	3498880
13123	528562	3498884
13124	528597	3498814
13125	528642	3498801
13126	528662	3498626
13127	528701	3498578
13128	528736	3498502
13129	528776	3498460
13130	528811	3498385
13131	528853	3498356
13132	528891	3498306
13133	528939	3498311
13134	528973	3498229
13135	529018	3498223
13136	529039	3498052
13137	529083	3498040
13138	529119	3497968
13139	529164	3497964
13140	529202	3497905
13141	529248	3497903
13142	529280	3497810
13143	529327	3497811
13144	529352	3497673
13145	529395	3497651
13146	529432	3497588
13147	529464	3497496
13148	529502	3497435
13149	529542	3497395
13150	529578	3497330
13151	529625	3497332
13152	529662	3497273
13153	529707	3497260
13154	529746	3497211
13155	529788	3497186
13156	529826	3497127
13157	529871	3497119
13158	529904	3497033
13159	529948	3497014
13160	529982	3496933
13161	530025	3496912
13162	530060	3496839
13163	530105	3496825
13164	530138	3496738
13165	530181	3496714
13166	530216	3496641
13167	530258	3496615
13168	530291	3496526
13169	530331	3496483
13170	530363	3496388
13171	530408	3496377
13172	530442	3496298
13173	530488	3496296
13174	530524	3496225
13175	530571	3496232
13176	530606	3496157
13177	530657	3496185
13178	530696	3496140
13179	530741	3496131
13180	530777	3496061
13181	530821	3496042
13182	530859	3495987
13183	530903	3495973
13184	530940	3495910
13185	530985	3495900
13186	531020	3495829
13187	531065	3495817
13188	531100	3495745
13189	531147	3495750
13190	531184	3495689
13191	531230	3495680
13192	531264	3495599
13193	531305	3495567
13194	531342	3495507
13195	531387	3495495
13196	531420	3495406
13197	531464	3495390
13198	531498	3495312
13199	531542	3495293
13200	531579	3495233
13201	531624	3495224
13202	531658	3495139
13203	531699	3495109
13204	531733	3495026
13205	531778	3495015
13206	531815	3494955
13207	531857	3494922
13208	531892	3494853
13209	531936	3494834
13210	531975	3494786
13211	532020	3494779
13212	532059	3494728
13213	532103	3494715
13214	532138	3494635
13215	532185	3494643
13216	532223	3494586
13217	532267	3494571
13218	532301	3494491
13219	532342	3494453
13220	532374	3494358
13221	532419	3494347
13222	532455	3494284
13223	532499	3494267
13224	532534	3494189
13225	532576	3494165
13226	532616	3494121
13227	532661	3494111
13228	532693	3494019
13229	532733	3493977
13230	532772	3493927
13231	532816	3493911
13232	532854	3493857
13233	532897	3493829
13234	532932	3493758
13235	532977	3493750
13236	533013	3493677
13237	533056	3493660
13238	533091	3493584
13239	533135	3493566
13240	533170	3493493
13241	533213	3493471
13242	533248	3493398
13243	533295	3493401
13244	533332	3493340
13245	533373	3493305
13246	533407	3493220
13247	533450	3493200
13248	533490	3493154
13249	533538	3493165
13250	533573	3493094
13251	533619	3493091
13252	533657	3493036
13253	533701	3493017
13254	533734	3492929
13255	533780	3492926
13256	533814	3492846
13257	533858	3492832
13258	533894	3492761
13259	533939	3492756
13260	533974	3492675
13261	534019	3492668
13262	534057	3492616
13263	534102	3492603
13264	534138	3492538
13265	534181	3492513
13266	534216	3492439
13267	534261	3492427
13268	534298	3492368
13269	534341	3492346
13270	534380	3492301
13271	534428	3492306
13272	534465	3492245
13273	534509	3492233
13274	534546	3492171
13275	534594	3492181
13276	534633	3492132
13277	534678	3492121
13278	534712	3492042
13279	534756	3492024
13280	534793	3491961
13281	534836	3491940
13282	534871	3491868
13283	534918	3491872
13284	534950	3491774
13285	534982	3491678
13286	535017	3491608
13287	535060	3491580
13288	535095	3491511
13289	535139	3491493
13290	535177	3491437
13291	535221	3491422
13292	535259	3491367
13293	535302	3491348
13294	535337	3491273
13295	535381	3491254
13296	535415	3491175
13297	535461	3491168
13298	535498	3491108
13299	535541	3491089
13300	535580	3491037
13301	535624	3491019
13302	535661	3490962
13303	535706	3490949
13304	535743	3490889
13305	535788	3490880
13306	535823	3490807
13307	535867	3490791
13308	535905	3490733
13309	535952	3490737
13310	535990	3490680
13311	536038	3490690
13312	536074	3490627
13313	536121	3490628
13314	536156	3490552
13315	536203	3490554
13316	536235	3490462
13317	536281	3490462
13318	536316	3490385
13319	536359	3490362
13320	536394	3490288
13321	536438	3490269
13322	536473	3490196
13323	536515	3490171
13324	536550	3490097
13325	536594	3490082
13326	536631	3490015
13327	536677	3490013
13328	536714	3489953
13329	536759	3489944
13330	536800	3489905
13331	536845	3489897
13332	536882	3489839
13333	536927	3489826
13334	536965	3489772
13335	537009	3489755
13336	537046	3489695
13337	537093	3489695
13338	537129	3489627
13339	537174	3489623
13340	537211	3489561
13341	537259	3489567
13342	537295	3489500
13343	537339	3489485
13344	537374	3489408
13345	537416	3489380
13346	537452	3489312
13347	537496	3489298
13348	537534	3489243
13349	537581	3489243
13350	537619	3489189
13351	537665	3489187
13352	537701	3489117
13353	537748	3489124
13354	537784	3489052
13355	537830	3489051
13356	537865	3488977
13357	537907	3488948
13358	537941	3488867
13359	537985	3488849
13360	538022	3488792
13361	538070	3488800
13362	538106	3488735
13363	538149	3488711
13364	538186	3488647
13365	538235	3488663
13366	538274	3488619
13367	538324	3488636
13368	538363	3488588
13369	538410	3488596
13370	538445	3488519
13371	538490	3488508
13372	538530	3488465
13373	538572	3488441
13374	538610	3488385
13375	538655	3488377
13376	538693	3488321
13377	538737	3488302
13378	538777	3488260
13379	538821	3488244
13380	538858	3488183
13381	538901	3488163
13382	538936	3488087
13383	538978	3488059
13384	539014	3487992
13385	539065	3488018
13386	539102	3487954
13387	539147	3487950
13388	539184	3487886
13389	539230	3487885
13390	539269	3487833
13391	539313	3487817
13392	539348	3487743
13393	539390	3487714
13394	539427	3487653
13395	539475	3487662
13396	539514	3487613
13397	539559	3487608
13398	539596	3487546
13399	539641	3487533
13400	539677	3487465
13401	539721	3487448
13402	539760	3487398
13403	539803	3487380
13404	539838	3487301
13405	539880	3487276
13406	539915	3487201
13407	539957	3487172
13408	539991	3487090
13409	540035	3487077
13410	540076	3487038
13411	540123	3487044
13412	540161	3486986
13413	540206	3486979
13414	540242	3486907
13415	540285	3486886
13416	540320	3486810
13417	540364	3486795
13418	540402	3486739
13419	540443	3486703
13420	540476	3486620
13421	540520	3486604
13422	540558	3486545
13423	540602	3486528
13424	540637	3486456
13425	540683	3486454
13426	540720	3486390
13427	540766	3486387
13428	540804	3486335
13429	540846	3486303
13430	540882	3486240
13431	540925	3486217
13432	540959	3486135
13433	541004	3486121
13434	541039	3486051
13435	541083	3486031
13436	541118	3485960
13437	541162	3485941
13438	541197	3485869
13439	541242	3485858
13440	541279	3485795
13441	541321	3485771
13442	541360	3485718
13443	541406	3485717
13444	541441	3485646
13445	541487	3485637
13446	541522	3485563
13447	541568	3485561
13448	541605	3485502
13449	541651	3485499
13450	541688	3485435
13451	541735	3485439
13452	541769	3485357
13453	541815	3485355
13454	541853	3485297
13455	541898	3485292
13456	541936	3485235
13457	541981	3485226
13458	542015	3485144
13459	542061	3485141
13460	542100	3485095
13461	542143	3485070
13462	542177	3484987
13463	542219	3484959
13464	542254	3484883
13465	542298	3484867
13466	542330	3484777
13467	542377	3484778
13468	542414	3484715
13469	542457	3484697
13470	542474	3484502
13471	542511	3484441
13472	542557	3484443
13473	542592	3484366
13474	542639	3484372
13475	542676	3484306
13476	542720	3484292
13477	542757	3484228
13478	542799	3484201
13479	542837	3484143
13480	542882	3484138
13481	542919	3484073
13482	542963	3484060
13483	542999	3483992
13484	543045	3483986
13485	543082	3483927
13486	543126	3483911
13487	543163	3483850
13488	543197	3483771
13489	543237	3483724
13490	543279	3483694
13491	543318	3483648
13492	543365	3483649
13493	543398	3483567
13494	543443	3483552
13495	543477	3483471
13496	543522	3483463
13497	543558	3483399
13498	543607	3483410
13499	543641	3483331
13500	543688	3483334
13501	543722	3483258
13502	543771	3483268
13503	543804	3483182
13504	543853	3483200
13505	543885	3483109
13506	543928	3483080
13507	543965	3483021
13508	544009	3483007
13509	544044	3482934
13510	544087	3482906
13511	544123	3482838
13512	544164	3482807
13513	544203	3482754
13514	544247	3482740
13515	544282	3482668
13516	544328	3482664
13517	544365	3482602
13518	544410	3482589
13519	544446	3482524
13520	544494	3482532
13521	544529	3482461
13522	544572	3482435
13523	544609	3482378
13524	544653	3482358
13525	544690	3482301
13526	544737	3482303
13527	544777	3482257
13528	544822	3482246
13529	544851	3482139
13530	544894	3482112
13531	544929	3482038
13532	544973	3482024
13533	544998	3481887
13534	545039	3481850
13535	545074	3481774
13536	545119	3481765
13537	545152	3481682
13538	545195	3481658
13539	545233	3481599
13540	545278	3481594
13541	545316	3481539
13542	545349	3481453
13543	545384	3481379
13544	545428	3481358
13545	545466	3481302
13546	545510	3481291
13547	545547	3481225
13548	545592	3481218
13549	545629	3481153
13550	545674	3481144
13551	545710	3481079
13552	545753	3481054
13553	545791	3481000
13554	545836	3480988
13555	545873	3480927
13556	545923	3480950
13557	545955	3480855
13558	546000	3480848
13559	546036	3480782
13560	546080	3480767
13561	546119	3480713
13562	546161	3480687
13563	546200	3480638
